Date,Time,Elapsed Seconds,Latitude,Longitude,Particulate Matter-PM10 (ug/m^3),Particulate Matter-PM2.5 (ug/m^3),Particulate Matter-PM1.0 (ug/m^3),Particulate Matter-10 Min. Avg. PM10 (ug/m^3),Particulate Matter-10 Min. Avg. PM2.5 (ug/m^3),Particulate Matter-10 Min. Avg. PM1.0 (ug/m^3),Carbon Dioxide-CO2; (ppm),Carbon Dioxide-Avg. (ppm),Ozone-Avg. (ppb),Ozone-O3; (ppb),Air Quality Index-AQI ,Air Quality Index-Avg. ,Pressure Barometric-Pressure (mBar),Internal Temperature-Internal Temperature (degF),Humidity-Humidity (%RH),Light Intensity-Light (lux)
5/18/2021,8:11:33 AM,666,41.96703,-88.13117,36,31,20,29.4,26.5,17.5,454,412,304.1,-720,90.7,81.3,995.76,66.8,63.1,629.4
5/18/2021,8:11:34 AM,667,41.96703,-88.13117,36,31,20,29.4,26.6,17.5,455,412.1,303,-96,90.7,81.4,995.74,66.8,63.1,587.3
5/18/2021,8:11:35 AM,668,41.96703,-88.13117,35,31,20,29.5,26.6,17.5,453,412.2,305.9,768,90.7,81.4,995.7,66.8,63.1,533.2
5/18/2021,8:11:36 AM,669,41.96703,-88.13117,35,31,20,29.5,26.6,17.5,451,412.3,305.7,192,90.7,81.4,995.71,66.8,63.1,554.2
5/18/2021,8:11:37 AM,670,41.96703,-88.13117,35,31,20,29.5,26.6,17.5,448,412.3,304.5,192,90.7,81.5,995.78,66.8,63.1,562.4
5/18/2021,8:11:38 AM,671,41.96703,-88.13117,34,31,20,29.5,26.6,17.5,448,412.4,305.6,864,90.7,81.5,995.71,66.8,63.1,589.2
5/18/2021,8:11:39 AM,672,41.96703,-88.13117,33,30,19,29.5,26.6,17.5,445,412.5,302.6,-768,88.6,81.5,995.75,66.8,63.1,615.4
5/18/2021,8:11:40 AM,673,41.96703,-88.13117,32,29,19,29.5,26.6,17.5,446,412.5,304.1,96,86.5,81.5,995.8,66.8,63.1,571.6
5/18/2021,8:11:41 AM,674,41.96703,-88.13117,32,29,19,29.5,26.6,17.5,449,412.6,302.1,-192,86.5,81.6,995.77,66.8,63.1,545.9
5/18/2021,8:11:42 AM,675,41.96703,-88.13117,32,29,19,29.6,26.7,17.5,446,412.7,300.9,864,86.5,81.6,995.75,66.8,63.1,495
5/18/2021,8:11:43 AM,676,41.96703,-88.13117,34,30,20,29.6,26.7,17.5,449,412.7,301.3,-240,88.6,81.6,995.74,66.8,63.1,518.2
5/18/2021,8:11:44 AM,677,41.96703,-88.13117,34,30,20,29.6,26.7,17.6,450,412.8,299.3,-624,88.6,81.6,995.74,66.8,63.1,491
5/18/2021,8:11:45 AM,678,41.96703,-88.13117,32,30,20,29.6,26.7,17.6,446,412.8,300.4,720,88.6,81.7,995.69,66.8,63.1,470.1
5/18/2021,8:11:46 AM,679,41.96703,-88.13117,32,30,20,29.6,26.7,17.6,446,412.9,304.1,1632,88.6,81.7,995.7,66.8,63.1,493
5/18/2021,8:11:47 AM,680,41.96703,-88.13117,32,30,20,29.6,26.7,17.6,446,413,304.5,1200,88.6,81.7,995.65,66.8,63.1,506.9
5/18/2021,8:11:48 AM,681,41.96703,-88.13117,32,30,20,29.6,26.7,17.6,442,413,301.9,240,88.6,81.7,995.58,66.8,63.1,460.1
5/18/2021,8:11:49 AM,682,41.96703,-88.13117,32,30,20,29.7,26.8,17.6,441,413.1,304.4,576,88.6,81.8,995.5,66.8,63.1,397.6
5/18/2021,8:11:50 AM,683,41.96336,-88.14990,34,31,20,29.7,26.8,17.6,441,413.1,306.7,960,90.7,81.8,995.44,66.8,63.1,418.4
5/18/2021,8:11:51 AM,684,41.96334,-88.14991,34,31,20,29.7,26.8,17.6,441,413.2,306,1008,90.7,81.8,995.45,66.8,63.1,463
5/18/2021,8:11:52 AM,685,41.96333,-88.14990,33,30,19,29.7,26.8,17.6,442,413.2,308,1680,88.6,81.9,995.42,66.8,63.1,485.3
5/18/2021,8:11:53 AM,686,41.96333,-88.14990,35,31,20,29.7,26.8,17.6,440,413.3,307.8,-624,90.7,81.9,995.36,66.8,63.1,444.5
5/18/2021,8:11:54 AM,687,41.96333,-88.14990,36,32,21,29.7,26.8,17.6,441,413.4,307.4,1008,92.8,81.9,995.36,66.9,63.1,416.5
5/18/2021,8:11:55 AM,688,41.96331,-88.14990,36,32,22,29.7,26.8,17.6,443,413.4,312.1,1536,92.8,81.9,995.27,66.8,63.1,381.8
5/18/2021,8:11:56 AM,689,41.96331,-88.14990,36,32,22,29.7,26.8,17.7,443,413.5,312.8,624,92.8,82,995.25,66.8,63.1,403.1
5/18/2021,8:11:57 AM,690,41.96331,-88.14990,36,32,22,29.8,26.8,17.7,443,413.6,313.1,1296,92.8,82,995.21,66.9,63.1,435.2
5/18/2021,8:11:58 AM,691,41.96327,-88.14990,37,33,22,29.8,26.9,17.7,443,413.6,311.4,-384,95,82,995.17,66.9,63.1,426.7
5/18/2021,8:11:59 AM,692,41.96327,-88.14990,37,33,22,29.8,26.9,17.7,446,413.7,308.4,-576,95,82,995.15,66.9,63.1,407.1
5/18/2021,8:12:00 AM,693,41.96327,-88.14990,37,33,22,29.8,26.9,17.7,446,413.7,305.9,-672,95,82.1,995.13,66.9,63.1,407.7
5/18/2021,8:12:01 AM,694,41.96325,-88.14990,36,32,21,29.8,26.9,17.7,448,413.8,303.8,-528,92.8,82.1,995.18,66.9,63.1,389.5
5/18/2021,8:12:02 AM,695,41.96325,-88.14990,36,32,21,29.8,26.9,17.7,449,413.8,299.4,-1152,92.8,82.1,995.11,66.9,63.1,378.4
5/18/2021,8:12:03 AM,696,41.96322,-88.14990,39,33,22,29.9,26.9,17.7,449,413.9,296.6,-576,95,82.1,995.07,66.9,63.1,371.7
5/18/2021,8:12:04 AM,697,41.96322,-88.14990,39,33,22,29.9,26.9,17.7,451,413.9,298.8,240,95,82.1,995.08,66.9,63.1,344.4
5/18/2021,8:12:05 AM,698,41.96320,-88.14990,39,33,22,29.9,26.9,17.7,448,414,300.4,384,95,82.2,995.06,66.9,63.1,361.5
5/18/2021,8:12:06 AM,699,41.96320,-88.14990,39,33,22,29.9,27,17.7,445,414,301.4,48,95,82.2,995.05,66.9,63.1,367.5
5/18/2021,8:12:07 AM,700,41.96319,-88.14990,38,32,21,29.9,27,17.8,441,414.1,305.3,1296,92.8,82.2,995.06,66.9,63.1,316.6
5/18/2021,8:12:08 AM,701,41.96319,-88.14990,37,32,21,29.9,27,17.8,442,414.1,303.3,432,92.8,82.2,995.04,66.9,63.1,325.5
5/18/2021,8:12:09 AM,702,41.96319,-88.14990,38,33,22,30,27,17.8,448,414.2,303,384,95,82.3,995.05,66.9,63.1,289
5/18/2021,8:12:10 AM,703,41.96315,-88.14990,39,34,23,30,27,17.8,452,414.3,304,-192,97.1,82.3,995.09,66.9,63.1,308
5/18/2021,8:12:11 AM,704,41.96315,-88.14990,39,34,23,30,27,17.8,452,414.3,301.9,-1008,97.1,82.3,995.05,66.9,63.1,361.4
5/18/2021,8:12:12 AM,705,41.96315,-88.14990,39,34,23,30,27,17.8,453,414.4,300.2,-720,97.1,82.4,995.01,66.9,63.1,436.6
5/18/2021,8:12:13 AM,706,41.96311,-88.14990,38,33,22,30,27,17.8,453,414.5,298.5,0,95,82.4,995.05,66.9,63.1,505.7
5/18/2021,8:12:14 AM,707,41.96311,-88.14990,38,33,22,30.1,27.1,17.9,455,414.5,294.1,-768,95,82.4,995.05,66.9,63.1,534.6
5/18/2021,8:12:15 AM,708,41.96309,-88.14989,36,32,22,30.1,27.1,17.9,455,414.6,293,-1008,92.8,82.4,995.03,66.9,63.1,544.7
5/18/2021,8:12:16 AM,709,41.96309,-88.14989,37,33,23,30.1,27.1,17.9,454,414.7,290.5,-192,95,82.5,995.02,66.9,63.1,498.4
5/18/2021,8:12:17 AM,710,41.96307,-88.14989,37,33,23,30.1,27.1,17.9,453,414.7,287,-816,95,82.5,995.05,66.9,63.1,459.6
5/18/2021,8:12:18 AM,711,41.96307,-88.14989,35,32,22,30.1,27.1,17.9,454,414.8,288,-720,92.8,82.5,994.99,66.9,63.1,475.4
5/18/2021,8:12:19 AM,712,41.96304,-88.14990,32,30,21,30.1,27.1,17.9,456,414.9,288.4,1392,88.6,82.6,994.96,66.9,63.1,473.7
5/18/2021,8:12:20 AM,713,41.96304,-88.14990,33,30,21,30.2,27.1,17.9,456,414.9,287.6,-816,88.6,82.6,995,66.9,63.1,466.9
5/18/2021,8:12:21 AM,714,41.96302,-88.14990,31,30,21,30.2,27.1,18,458,415,285.8,-432,88.6,82.6,995,66.9,63.1,410.8
5/18/2021,8:12:22 AM,715,41.96302,-88.14990,33,31,21,30.2,27.1,18,461,415,288.2,1152,90.7,82.6,995,66.9,63.1,362.8
5/18/2021,8:12:23 AM,716,41.96300,-88.14991,34,32,21,30.2,27.2,18,462,415.1,289.4,432,92.8,82.6,994.97,66.9,63.1,369.4
5/18/2021,8:12:24 AM,717,41.96300,-88.14991,34,31,21,30.2,27.2,18,462,415.2,291,-480,90.7,82.7,994.95,66.9,63.1,329.2
5/18/2021,8:12:25 AM,718,41.96300,-88.14991,34,31,19,30.2,27.2,18,462,415.2,293.5,1584,90.7,82.7,994.94,66.9,63.1,293
5/18/2021,8:12:26 AM,719,41.96300,-88.14991,37,32,20,30.3,27.2,18,461,415.3,295.7,288,92.8,82.7,994.97,66.9,63.1,297.8
5/18/2021,8:12:27 AM,720,41.96297,-88.14992,38,33,22,30.3,27.2,18,458,415.3,293,-960,95,82.8,994.94,66.9,63.1,379.5
5/18/2021,8:12:28 AM,721,41.96294,-88.14995,39,34,22,30.3,27.2,18,457,415.4,295.3,1536,97.1,82.8,994.89,66.9,63.1,438
5/18/2021,8:12:29 AM,722,41.96294,-88.14995,39,34,22,30.3,27.3,18.1,457,415.5,293.8,-528,97.1,82.8,994.89,66.9,63.1,417.6
5/18/2021,8:12:30 AM,723,41.96294,-88.14995,39,34,22,30.3,27.3,18.1,456,415.5,293.4,-720,97.1,82.9,994.89,66.9,63.1,414.5
5/18/2021,8:12:31 AM,724,41.96294,-88.14995,40,33,22,30.4,27.3,18.1,456,415.6,291.1,48,95,82.9,994.88,66.9,63.1,411.4
5/18/2021,8:12:32 AM,725,41.96290,-88.14999,40,33,22,30.4,27.3,18.1,458,415.6,288.3,-1008,95,83,994.87,66.9,63.1,393.1
5/18/2021,8:12:33 AM,726,41.96290,-88.14999,43,35,22,30.4,27.3,18.1,456,415.7,287.4,624,99.2,83,994.85,66.9,63.1,355.3
5/18/2021,8:12:34 AM,727,41.96290,-88.14999,43,35,22,30.5,27.4,18.1,453,415.8,284.2,-480,99.2,83,994.8,66.9,63.1,376.4
5/18/2021,8:12:35 AM,728,41.96286,-88.15003,43,35,22,30.5,27.4,18.1,455,415.8,282.7,-288,99.2,83.1,994.82,66.9,63.1,450.2
5/18/2021,8:12:36 AM,729,41.96286,-88.15003,43,35,22,30.5,27.4,18.1,451,415.9,280.7,-48,99.2,83.1,994.81,66.9,63.1,463.5
5/18/2021,8:12:37 AM,730,41.96286,-88.15003,43,35,22,30.6,27.4,18.2,451,416,281.3,576,99.2,83.2,994.8,66.9,63.1,424.2
5/18/2021,8:12:38 AM,731,41.96286,-88.15003,42,35,22,30.6,27.4,18.2,451,416,283.3,144,99.2,83.2,994.79,66.9,63.1,415.9
5/18/2021,8:12:39 AM,732,41.96283,-88.15009,42,35,22,30.6,27.5,18.2,451,416.1,281.5,-96,99.2,83.3,994.73,66.9,63.1,403.8
5/18/2021,8:12:40 AM,733,41.96283,-88.15009,42,35,22,30.7,27.5,18.2,451,416.2,280.6,-816,99.2,83.3,994.72,66.9,63.1,367.1
5/18/2021,8:12:41 AM,734,41.96283,-88.15009,42,35,22,30.7,27.5,18.2,452,416.2,280.5,960,99.2,83.4,994.69,66.9,63.1,354.6
5/18/2021,8:12:42 AM,735,41.96281,-88.15015,42,35,22,30.7,27.5,18.2,452,416.3,281.2,1440,99.2,83.4,994.66,66.9,63.1,321
5/18/2021,8:12:43 AM,736,41.96281,-88.15015,40,33,22,30.7,27.6,18.2,449,416.4,279,-864,95,83.5,994.64,66.9,63.1,316.2
5/18/2021,8:12:44 AM,737,41.96281,-88.15015,40,33,22,30.8,27.6,18.2,451,416.4,276.8,0,95,83.5,994.63,66.9,63.1,356.5
5/18/2021,8:12:45 AM,738,41.96281,-88.15015,40,33,22,30.8,27.6,18.3,456,416.5,278.7,912,95,83.6,994.61,66.9,63.1,382.7
5/18/2021,8:12:46 AM,739,41.96279,-88.15022,37,32,20,30.8,27.6,18.3,458,416.5,281.7,912,92.8,83.6,994.54,66.9,63.1,348
5/18/2021,8:12:47 AM,740,41.96279,-88.15022,37,32,20,30.8,27.6,18.3,460,416.6,284.6,1296,92.8,83.6,994.56,66.9,63.1,380.7
5/18/2021,8:12:48 AM,741,41.96279,-88.15022,38,32,20,30.9,27.6,18.3,462,416.7,284,-288,92.8,83.7,994.54,66.9,63.1,413.1
5/18/2021,8:12:49 AM,742,41.96279,-88.15028,38,32,20,30.9,27.7,18.3,461,416.7,285.6,288,92.8,83.7,994.54,66.9,63.1,381.3
5/18/2021,8:12:50 AM,743,41.96279,-88.15028,38,32,20,30.9,27.7,18.3,458,416.8,287.6,624,92.8,83.7,994.51,66.9,63.1,405.7
5/18/2021,8:12:51 AM,744,41.96279,-88.15028,38,32,21,30.9,27.7,18.3,456,416.8,288.2,864,92.8,83.8,994.49,66.9,63.1,419
5/18/2021,8:12:52 AM,745,41.96279,-88.15028,38,32,21,30.9,27.7,18.3,457,416.9,289,1056,92.8,83.8,994.48,66.9,63.1,418.5
5/18/2021,8:12:53 AM,746,41.96278,-88.15034,37,31,20,30.9,27.7,18.3,460,416.9,288,960,90.7,83.8,994.49,66.9,63.1,424.4
5/18/2021,8:12:54 AM,747,41.96278,-88.15034,37,31,20,31,27.7,18.3,458,417,290.4,912,90.7,83.8,994.46,66.9,63.1,426.4
5/18/2021,8:12:55 AM,748,41.96278,-88.15034,38,32,21,31,27.7,18.3,458,417,289.7,-720,92.8,83.9,994.41,66.9,63.1,438
5/18/2021,8:12:56 AM,749,41.96279,-88.15038,37,32,22,31,27.8,18.3,455,417,288.6,-192,92.8,83.9,994.43,66.9,63.1,493
5/18/2021,8:12:57 AM,750,41.96279,-88.15038,37,32,22,31,27.8,18.3,455,417.1,287.6,528,92.8,83.9,994.39,66.9,63.1,511.4
5/18/2021,8:12:58 AM,751,41.96279,-88.15038,33,31,21,31,27.8,18.3,453,417.1,288,720,90.7,83.9,994.39,66.9,63.1,539.1
5/18/2021,8:12:59 AM,752,41.96279,-88.15037,33,31,21,31,27.8,18.3,455,417.1,285.1,-384,90.7,84,994.41,66.9,63.1,515
5/18/2021,8:13:00 AM,753,41.96279,-88.15039,33,31,21,31,27.8,18.3,453,417.1,287.8,768,90.7,84,994.4,66.9,63.1,491.6
5/18/2021,8:13:01 AM,754,41.96279,-88.15039,31,30,21,31,27.8,18.3,449,417,289.7,576,88.6,84,994.37,66.9,63.1,451.9
5/18/2021,8:13:02 AM,755,41.96278,-88.15044,31,30,21,31,27.8,18.3,446,417,289.2,-336,88.6,84,994.39,66.9,63.1,463.5
5/18/2021,8:13:03 AM,756,41.96278,-88.15044,30,29,20,31,27.8,18.3,446,417,291.9,624,86.5,84,994.4,66.9,63.1,482.8
5/18/2021,8:13:04 AM,757,41.96278,-88.15044,30,29,20,31,27.8,18.3,453,417,290.2,624,86.5,84,994.4,66.9,63.1,460.7
5/18/2021,8:13:05 AM,758,41.96277,-88.15051,30,29,20,31,27.8,18.3,454,416.9,288.8,-288,86.5,84,994.39,66.9,63.1,475.7
5/18/2021,8:13:06 AM,759,41.96277,-88.15051,30,29,20,31,27.8,18.3,453,416.9,286.2,-480,86.5,84,994.43,66.9,63.1,464.7
5/18/2021,8:13:07 AM,760,41.96277,-88.15051,30,29,20,31,27.8,18.4,453,416.9,288,816,86.5,84,994.4,66.9,63.1,453.9
5/18/2021,8:13:08 AM,761,41.96277,-88.15051,32,30,21,31,27.8,18.4,455,416.9,287.8,624,88.6,84,994.47,66.9,63.1,505.5
5/18/2021,8:13:09 AM,762,41.96277,-88.15058,32,30,21,31,27.8,18.4,455,416.9,284.7,-480,88.6,84,994.48,66.9,63.1,495.6
5/18/2021,8:13:10 AM,763,41.96278,-88.15060,32,30,21,31,27.8,18.4,455,416.9,286.6,384,88.6,84,994.46,66.9,63.1,531.5
5/18/2021,8:13:11 AM,764,41.96278,-88.15060,34,30,21,31,27.8,18.4,454,416.9,290.8,1584,88.6,84,994.49,66.9,63.1,571.9
5/18/2021,8:13:12 AM,765,41.96277,-88.15065,33,29,20,31,27.8,18.4,454,416.8,290.5,-240,86.5,84,994.49,66.9,63.1,594.6
5/18/2021,8:13:13 AM,766,41.96277,-88.15068,33,29,19,31,27.8,18.4,454,416.8,291.4,144,86.5,84,994.47,66.9,63.1,627.5
5/18/2021,8:13:14 AM,767,41.96277,-88.15068,33,29,19,31,27.8,18.4,451,416.8,294.4,1584,86.5,84,994.44,66.9,63.1,629.3
5/18/2021,8:13:15 AM,768,41.96277,-88.15068,33,29,19,31,27.8,18.4,449,416.8,292.9,-192,86.5,84,994.43,66.9,63.1,619.4
5/18/2021,8:13:16 AM,769,41.96277,-88.15074,33,29,19,31,27.8,18.4,450,416.8,290,-528,86.5,84,994.39,66.9,63.1,619.9
5/18/2021,8:13:17 AM,770,41.96277,-88.15074,33,29,19,31,27.8,18.4,454,416.8,291.7,96,86.5,84,994.39,66.9,63.1,618.2
5/18/2021,8:13:18 AM,771,41.96277,-88.15074,32,29,19,31,27.8,18.4,455,416.8,289.5,-960,86.5,84,994.38,66.9,63.1,643.6
5/18/2021,8:13:19 AM,772,41.96277,-88.15079,32,29,19,31,27.8,18.4,455,416.8,288.2,192,86.5,84,994.36,66.9,63.1,621.3
5/18/2021,8:13:20 AM,773,41.96277,-88.15079,32,29,19,31,27.8,18.4,455,416.9,287.3,480,86.5,84,994.34,66.9,63.1,629.3
5/18/2021,8:13:21 AM,774,41.96277,-88.15079,32,30,20,30.9,27.8,18.4,457,416.9,285.7,-672,88.6,84,994.32,66.9,63.1,608.4
5/18/2021,8:13:22 AM,775,41.96277,-88.15079,32,30,20,30.9,27.8,18.4,456,416.9,286.2,1440,88.6,84,994.32,66.9,63.1,612.9
5/18/2021,8:13:23 AM,776,41.96277,-88.15085,33,30,20,30.9,27.8,18.4,456,417,289.8,960,88.6,84,994.23,66.8,63.1,635.5
5/18/2021,8:13:24 AM,777,41.96277,-88.15085,33,30,20,30.9,27.8,18.4,460,417,286,-1104,88.6,84,994.21,66.8,63.1,653
5/18/2021,8:13:25 AM,778,41.96277,-88.15085,33,30,20,30.9,27.8,18.4,460,417.1,289.7,1584,88.6,84,994.22,66.8,63.1,618.6
5/18/2021,8:13:26 AM,779,41.96277,-88.15093,33,30,19,30.9,27.8,18.4,460,417.1,290,-480,88.6,84,994.23,66.9,63.1,622.8
5/18/2021,8:13:27 AM,780,41.96277,-88.15096,32,29,18,30.9,27.8,18.4,458,417.2,291.5,720,86.5,84,994.19,66.9,63.1,660.6
5/18/2021,8:13:28 AM,781,41.96277,-88.15101,33,29,18,30.9,27.8,18.4,457,417.2,292.2,-192,86.5,84,994.24,66.9,63.1,674.4
5/18/2021,8:13:29 AM,782,41.96277,-88.15101,33,29,18,31,27.8,18.4,457,417.3,292.3,1344,86.5,84,994.21,66.9,63.1,656.1
5/18/2021,8:13:30 AM,783,41.96277,-88.15101,33,29,18,31,27.8,18.4,453,417.4,293.4,768,86.5,84.1,994.17,66.9,63.1,642.9
5/18/2021,8:13:31 AM,784,41.96277,-88.15101,34,30,18,31,27.8,18.4,455,417.4,291.4,-480,88.6,84.1,994.22,66.9,63.1,642
5/18/2021,8:13:32 AM,785,41.96277,-88.15101,34,30,18,31,27.9,18.4,458,417.5,290.6,-864,88.6,84.1,994.16,66.9,63.1,661.5
5/18/2021,8:13:33 AM,786,41.96277,-88.15101,31,29,18,31,27.9,18.4,457,417.6,290.2,672,86.5,84.1,994.18,66.9,63.1,662
5/18/2021,8:13:34 AM,787,41.96277,-88.15101,31,29,18,31,27.9,18.4,457,417.7,290.2,720,86.5,84.1,994.11,67,63.1,664.6
5/18/2021,8:13:35 AM,788,41.96277,-88.15101,31,29,18,31,27.9,18.4,456,417.7,286.6,-720,86.5,84.2,994.14,67,63.1,662.9
5/18/2021,8:13:36 AM,789,41.96277,-88.15101,28,27,17,31,27.9,18.4,455,417.8,286.5,0,82.3,84.2,994.11,67,63.1,640.5
5/18/2021,8:13:37 AM,790,41.96277,-88.15101,28,27,17,31,27.9,18.4,454,417.9,286.3,1488,82.3,84.2,994.08,67,63.1,642
5/18/2021,8:13:38 AM,791,41.96277,-88.15101,28,27,17,31,27.9,18.4,455,418,287.9,480,82.3,84.2,994.16,67,63.1,631.1
5/18/2021,8:13:39 AM,792,41.96277,-88.15101,28,27,17,31,27.9,18.4,455,418,286.2,-864,82.3,84.2,994.15,67,61.7,626.4
5/18/2021,8:13:40 AM,793,41.96277,-88.15101,28,27,17,31,27.9,18.4,457,418.1,282.6,-336,82.3,84.2,994.22,67,63.1,612.5
5/18/2021,8:13:41 AM,794,41.96277,-88.15101,27,26,17,31,27.9,18.4,457,418.2,283.2,1056,80.2,84.2,994.18,67,61.7,611.7
5/18/2021,8:13:42 AM,795,41.96277,-88.15101,26,25,16,31,27.9,18.4,464,418.3,284.4,384,78.1,84.2,994.2,67,61.7,673.8
5/18/2021,8:13:43 AM,796,41.96277,-88.15101,27,26,16,31,27.9,18.4,465,418.4,282.6,-240,80.2,84.3,994.33,66.9,63.1,673.5
5/18/2021,8:13:44 AM,797,41.96277,-88.15101,27,26,16,31,27.9,18.4,465,418.5,285,1104,80.2,84.3,994.27,66.9,63.1,661.9
5/18/2021,8:13:45 AM,798,41.96277,-88.15101,27,26,16,31,27.9,18.4,466,418.6,284,672,80.2,84.3,994.33,66.9,63.1,662.8
5/18/2021,8:13:46 AM,799,41.96277,-88.15101,30,28,18,31,28,18.5,466,418.7,284.4,48,84.4,84.3,994.35,66.9,63.1,631.2
5/18/2021,8:13:47 AM,800,41.96277,-88.15101,30,28,18,31,28,18.5,465,418.8,285.7,96,84.4,84.3,994.41,66.9,63.1,645
5/18/2021,8:13:48 AM,801,41.96277,-88.15101,31,29,19,31,28,18.5,461,418.9,285.8,-336,86.5,84.4,994.39,66.9,63.1,650.9
5/18/2021,8:13:49 AM,802,41.96277,-88.15101,31,29,19,31,28,18.5,462,419,282.7,-960,86.5,84.4,994.39,66.8,63.1,648.7
5/18/2021,8:13:50 AM,803,41.96277,-88.15101,31,29,19,31,28,18.5,462,419.1,280.7,-240,86.5,84.4,994.44,66.8,63.1,641.1
5/18/2021,8:13:51 AM,804,41.96277,-88.15101,31,29,19,31,28,18.5,462,419.3,279.6,960,86.5,84.4,994.58,66.8,63.1,640.7
5/18/2021,8:13:52 AM,805,41.96277,-88.15101,31,29,19,31,28,18.5,462,419.4,276.7,-1056,86.5,84.4,994.54,66.8,63.1,638.2
5/18/2021,8:13:53 AM,806,41.96277,-88.15101,29,28,18,31,28,18.5,460,419.5,275.5,432,84.4,84.5,994.52,66.8,63.1,654.7
5/18/2021,8:13:54 AM,807,41.96277,-88.15101,29,28,18,31,28,18.5,457,419.6,277.1,1248,84.4,84.5,994.5,66.7,63.1,634.7
5/18/2021,8:13:55 AM,808,41.96277,-88.15101,30,29,19,31,28,18.5,453,419.7,276.5,-432,86.5,84.5,994.55,66.8,63.1,619.7
5/18/2021,8:13:56 AM,809,41.96277,-88.15101,33,30,20,31,28.1,18.5,453,419.8,276.6,624,88.6,84.5,994.47,66.7,63.1,617.5
5/18/2021,8:13:57 AM,810,41.96277,-88.15101,36,31,20,31.1,28.1,18.5,454,419.8,273.9,240,90.7,84.6,994.55,66.8,63.1,608.2
5/18/2021,8:13:58 AM,811,41.96277,-88.15101,37,31,20,31.1,28.1,18.5,455,419.9,274.3,-672,90.7,84.6,994.56,66.7,63.1,578.5
5/18/2021,8:13:59 AM,812,41.96277,-88.15101,38,31,21,31.1,28.1,18.5,457,420,274.3,432,90.7,84.6,994.63,66.7,63.1,585.2
5/18/2021,8:14:00 AM,813,41.96277,-88.15101,39,31,21,31.1,28.1,18.5,454,420.1,275.3,1680,90.7,84.7,994.6,66.7,63.1,584.9
5/18/2021,8:14:01 AM,814,41.96277,-88.15101,39,32,22,31.2,28.1,18.6,455,420.2,278.4,720,92.8,84.7,994.61,66.7,63.1,579.2
5/18/2021,8:14:02 AM,815,41.96277,-88.15101,40,32,22,31.2,28.2,18.6,457,420.3,277.5,-528,92.8,84.7,994.51,66.7,63.1,561.1
5/18/2021,8:14:03 AM,816,41.96277,-88.15101,38,32,21,31.2,28.2,18.6,456,420.4,276.2,288,92.8,84.8,994.53,66.7,63.1,534.8
5/18/2021,8:14:04 AM,817,41.96277,-88.15101,36,31,20,31.2,28.2,18.6,456,420.5,277,672,90.7,84.8,994.54,66.7,63.1,484.8
5/18/2021,8:14:05 AM,818,41.96277,-88.15101,35,31,20,31.3,28.2,18.6,456,420.6,275.8,48,90.7,84.8,994.48,66.7,63.1,510.5
5/18/2021,8:14:06 AM,819,41.96277,-88.15101,33,29,19,31.3,28.2,18.6,458,420.7,276.5,864,86.5,84.9,994.48,66.8,63.1,513.6
5/18/2021,8:14:07 AM,820,41.96277,-88.15101,33,29,19,31.3,28.2,18.6,455,420.8,275.9,288,86.5,84.9,994.41,66.8,63.1,516.8
5/18/2021,8:14:08 AM,821,41.96277,-88.15101,33,29,19,31.3,28.2,18.6,457,420.9,274.7,816,86.5,84.9,994.4,66.8,63.1,506.5
5/18/2021,8:14:09 AM,822,41.96277,-88.15101,32,29,19,31.3,28.3,18.6,457,421,275.5,-576,86.5,85,994.4,66.8,63.1,523.7
5/18/2021,8:14:10 AM,823,41.96277,-88.15101,33,30,20,31.4,28.3,18.6,457,421.1,275.7,240,88.6,85,994.37,66.8,63.1,487.6
5/18/2021,8:14:11 AM,824,41.96277,-88.15101,32,30,20,31.4,28.3,18.6,457,421.2,275.1,1248,88.6,85,994.34,66.8,63.1,514.2
5/18/2021,8:14:12 AM,825,41.96277,-88.15101,32,30,20,31.4,28.3,18.7,457,421.3,277.2,432,88.6,85.1,994.35,66.8,63.1,540.8
5/18/2021,8:14:13 AM,826,41.96277,-88.15101,32,30,20,31.4,28.3,18.7,457,421.4,278.4,-48,88.6,85.1,994.36,66.8,63.1,555.1
5/18/2021,8:14:14 AM,827,41.96277,-88.15101,31,30,19,31.4,28.4,18.7,454,421.5,280.2,768,88.6,85.2,994.4,66.9,63.1,486.7
5/18/2021,8:14:15 AM,828,41.96277,-88.15101,31,30,19,31.4,28.4,18.7,455,421.5,279.2,96,88.6,85.2,994.41,66.9,63.1,504.9
5/18/2021,8:14:16 AM,829,41.96277,-88.15101,31,29,19,31.5,28.4,18.7,455,421.6,279.9,1296,86.5,85.2,994.46,66.9,63.1,515.9
5/18/2021,8:14:17 AM,830,41.96277,-88.15101,31,29,19,31.5,28.4,18.7,456,421.7,282.2,912,86.5,85.3,994.51,66.9,63.1,517.8
5/18/2021,8:14:18 AM,831,41.96277,-88.15101,31,29,19,31.5,28.4,18.7,460,421.8,285.4,864,86.5,85.3,994.56,66.9,63.1,476
5/18/2021,8:14:19 AM,832,41.96277,-88.15101,31,29,20,31.5,28.4,18.7,461,421.9,285.2,1344,86.5,85.3,994.6,66.9,63.1,420.4
5/18/2021,8:14:20 AM,833,41.96277,-88.15101,31,29,20,31.5,28.5,18.7,461,422,283.6,-240,86.5,85.4,994.64,66.9,63.1,460.1
